CATEGORIE,DATE,QUART,PDQ,X,Y,LONGITUDE,LATITUDE,Year
Vol dans / sur véhicule à moteur,2024-09-10,nuit,4.0,278511.125010701,5038155.99999936,-73.836287,45.482834,2024
Vol dans / sur véhicule à moteur,2024-02-19,soir,7.0,290143.535991398,5040401.54100311,-73.687553,45.503381,2024
Méfait,2024-07-27,soir,7.0,289692.745004836,5040800.43800407,-73.693334,45.506961,2024
Vol de véhicule à moteur,2024-10-31,jour,7.0,289684.675991469,5040791.92800262,-73.693437,45.506884,2024
Méfait,2025-01-06,soir,7.0,289581.790999457,5040900.11699995,-73.694757,45.507856,2025
Introduction,2024-09-01,soir,7.0,289472.708006929,5040999.11199124,-73.696156,45.508744,2024
Vol de véhicule à moteur,2024-10-12,jour,7.0,290793.325995646,5039816.776008289,-73.679222,45.498133,2024
Vol de véhicule à moteur,2024-10-15,nuit,7.0,290707.14599811693,5039892.96199604,-73.680326,45.498817,2024
Méfait,2024-04-26,jour,7.0,290644.760009171,5039930.10599611,-73.681126,45.49915,2024
Vol de véhicule à moteur,2024-09-18,nuit,7.0,289209.792999257,5041150.75500117,-73.699526,45.510103,2024
Vol de véhicule à moteur,2024-08-10,soir,7.0,289209.792999257,5041150.75500117,-73.699526,45.510103,2024
Méfait,2024-04-06,nuit,7.0,288998.64100956,5041205.97015949,-73.70223,45.510595,2024
Vol de véhicule à moteur,2024-09-01,jour,7.0,288998.64100956,5041205.97015949,-73.70223,45.510595,2024
Vol de véhicule à moteur,2024-08-27,jour,7.0,288998.790382972,5041185.764436769,-73.702227,45.510413,2024
Vol dans / sur véhicule à moteur,2024-11-21,jour,7.0,290523.24999701,5039693.499999929,-73.682674,45.497018,2024
Vol de véhicule à moteur,2024-06-08,soir,7.0,290678.624994736,5039743.49999682,-73.680687,45.497471,2024
Introduction,2024-01-19,jour,7.0,290678.624994736,5039743.49999682,-73.680687,45.497471,2024
Vol de véhicule à moteur,2024-11-13,soir,7.0,290463.5310079031,5039629.999993431,-73.683436,45.496445,2024
Vol de véhicule à moteur,2024-10-11,soir,7.0,290904.155990888,5039934.4999963,-73.677807,45.499194,2024
Vol de véhicule à moteur,2024-08-07,soir,7.0,290904.155990888,5039934.4999963,-73.677807,45.499194,2024
Méfait,2024-01-21,jour,7.0,290678.624994736,5039743.49999682,-73.680687,45.497471,2024
Introduction,2024-01-21,jour,7.0,290678.624994736,5039743.49999682,-73.680687,45.497471,2024
Vol dans / sur véhicule à moteur,2024-11-08,jour,7.0,290678.624994736,5039743.49999682,-73.680687,45.497471,2024
Vol de véhicule à moteur,2024-05-25,jour,7.0,290678.624994736,5039743.49999682,-73.680687,45.497471,2024
Introduction,2024-08-28,soir,7.0,290678.624994736,5039743.49999682,-73.680687,45.497471,2024
Introduction,2024-01-05,jour,7.0,291056.625008452,5039977.00000007,-73.675857,45.49958,2024
Méfait,2024-01-27,jour,7.0,291056.625008452,5039977.00000007,-73.675857,45.49958,2024
Vol de véhicule à moteur,2024-05-16,jour,7.0,291056.625008452,5039977.00000007,-73.675857,45.49958,2024
Vol de véhicule à moteur,2024-08-29,nuit,7.0,291056.625008452,5039977.00000007,-73.675857,45.49958,2024
Vol de véhicule à moteur,2024-02-23,jour,7.0,290467.844007208,5039744.49999346,-73.683384,45.497476,2024
Vol de véhicule à moteur,2024-05-06,jour,7.0,290535.3749923,5039921.00000502,-73.682525,45.499065,2024
Vol de véhicule à moteur,2024-11-24,nuit,7.0,290806.625006407,5040114.4999961,-73.67906,45.500812,2024
Vol de véhicule à moteur,2024-02-23,jour,7.0,290614.15600394,5040289.499994369,-73.681528,45.502383,2024
Vol dans / sur véhicule à moteur,2024-08-12,jour,7.0,290755.031005531,5040162.49999971,-73.679721,45.501243,2024
Méfait,2024-10-11,jour,7.0,290507.6559954,5040385.00000328,-73.682893,45.50324,2024
Introduction,2024-01-16,soir,39.0,295830.598,5051400.869,-73.61498,45.602453,2024
Vol dans / sur véhicule à moteur,2024-12-08,jour,8.0,290865.344009816,5034018.49999558,-73.678136,45.445959,2024
Méfait,2024-11-03,soir,8.0,289746.019,5033330.442,-73.692424,45.439744,2024
Méfait,2024-11-16,soir,22.0,300435.507,5042101.584,-73.555866,45.518819,2024
Vols qualifiés,2024-11-13,nuit,22.0,300435.507,5042101.584,-73.555866,45.518819,2024
Vols qualifiés,2025-01-27,nuit,22.0,300435.507,5042101.584,-73.555866,45.518819,2025
Méfait,2025-01-28,jour,22.0,300435.507,5042101.584,-73.555866,45.518819,2025
Vols qualifiés,2024-12-20,nuit,22.0,300435.507,5042101.584,-73.555866,45.518819,2024
Vol dans / sur véhicule à moteur,2024-06-09,nuit,22.0,300435.507,5042101.584,-73.555866,45.518819,2024
Méfait,2024-06-10,nuit,22.0,300435.507,5042101.584,-73.555866,45.518819,2024
Vols qualifiés,2024-09-04,nuit,22.0,300435.507,5042101.584,-73.555866,45.518819,2024
Vols qualifiés,2024-01-14,nuit,22.0,300466.906997352,5042151.08499503,-73.555465,45.519265,2024
Méfait,2024-02-07,soir,22.0,300466.906997352,5042151.08499503,-73.555465,45.519265,2024
Méfait,2024-05-04,nuit,22.0,300466.906997352,5042151.08499503,-73.555465,45.519265,2024
Introduction,2024-04-28,jour,22.0,300466.906997352,5042151.08499503,-73.555465,45.519265,2024
Introduction,2024-01-14,soir,22.0,300466.906997352,5042151.08499503,-73.555465,45.519265,2024
Méfait,2024-08-10,soir,22.0,300466.906997352,5042151.08499503,-73.555465,45.519265,2024
Vol dans / sur véhicule à moteur,2024-10-30,jour,22.0,300466.906997352,5042151.08499503,-73.555465,45.519265,2024
Vol dans / sur véhicule à moteur,2024-11-15,jour,22.0,300466.906997352,5042151.08499503,-73.555465,45.519265,2024
Méfait,2024-08-10,soir,22.0,300466.906997352,5042151.08499503,-73.555465,45.519265,2024
Méfait,2025-01-03,soir,22.0,300466.906997352,5042151.08499503,-73.555465,45.519265,2025
Méfait,2024-05-17,nuit,22.0,300466.906997352,5042151.08499503,-73.555465,45.519265,2024
Vol dans / sur véhicule à moteur,2025-01-18,soir,22.0,300466.906997352,5042151.08499503,-73.555465,45.519265,2025
Vol dans / sur véhicule à moteur,2024-09-05,jour,22.0,300466.906997352,5042151.08499503,-73.555465,45.519265,2024
Vol de véhicule à moteur,2024-02-02,nuit,16.0,301126.75,5035997.0,-73.546972,45.463892,2024
Vol de véhicule à moteur,2024-04-05,nuit,16.0,300625.793009322,5035422.87300507,-73.553374,45.458722,2024
Introduction,2024-02-12,soir,16.0,300625.793009322,5035422.87300507,-73.553374,45.458722,2024
Vol de véhicule à moteur,2024-07-01,soir,44.0,298745.387992136,5044879.09800842,-73.577534,45.5438,2024
Vols qualifiés,2024-09-27,soir,44.0,298745.387992136,5044879.09800842,-73.577534,45.5438,2024
Méfait,2024-10-05,jour,44.0,298745.387992136,5044879.09800842,-73.577534,45.5438,2024
Méfait,2024-10-04,jour,44.0,298745.387992136,5044879.09800842,-73.577534,45.5438,2024
Vol dans / sur véhicule à moteur,2024-05-05,soir,44.0,298745.387992136,5044879.09800842,-73.577534,45.5438,2024
Vol de véhicule à moteur,2024-05-03,jour,44.0,298745.387992136,5044879.09800842,-73.577534,45.5438,2024
Vol dans / sur véhicule à moteur,2024-04-06,jour,44.0,298745.387992136,5044879.09800842,-73.577534,45.5438,2024
Vols qualifiés,2024-06-13,soir,44.0,298745.387992136,5044879.09800842,-73.577534,45.5438,2024
Introduction,2024-08-28,soir,44.0,298745.387992136,5044879.09800842,-73.577534,45.5438,2024
Vols qualifiés,2024-06-28,soir,44.0,298764.112001894,5044914.368004969,-73.577295,45.544117,2024
Méfait,2024-04-03,jour,44.0,298847.199993345,5045108.08399942,-73.576233,45.545861,2024
Vol de véhicule à moteur,2024-12-14,jour,44.0,298847.199993345,5045108.08399942,-73.576233,45.545861,2024
Introduction,2024-08-23,nuit,44.0,298847.199993345,5045108.08399942,-73.576233,45.545861,2024
Vols qualifiés,2024-03-19,jour,44.0,298897.88599324,5045231.09999692,-73.575586,45.546969,2024
Méfait,2024-12-22,jour,44.0,298897.88599324,5045231.09999692,-73.575586,45.546969,2024
Méfait,2025-01-17,jour,44.0,298897.88599324,5045231.09999692,-73.575586,45.546969,2025
Méfait,2024-09-07,nuit,44.0,298897.88599324,5045231.09999692,-73.575586,45.546969,2024
Vol de véhicule à moteur,2024-05-18,jour,44.0,298951.8540095631,5045354.95099968,-73.574896,45.548084,2024
Introduction,2024-07-12,jour,44.0,298951.8540095631,5045354.95099968,-73.574896,45.548084,2024
Vols qualifiés,2024-11-07,nuit,44.0,298978.575998379,5045416.11100011,-73.574554,45.548634,2024
Méfait,2024-11-08,jour,44.0,299004.631001597,5045478.27400436,-73.574221,45.549194,2024
Introduction,2024-10-29,soir,44.0,299057.323999202,5045602.63199162,-73.573548,45.550313,2024
Méfait,2024-07-19,nuit,44.0,299057.323999202,5045602.63199162,-73.573548,45.550313,2024
Méfait,2024-02-06,jour,15.0,297591.5990049811,5036188.17199379,-73.592182,45.465584,2024
Vol dans / sur véhicule à moteur,2024-08-02,jour,15.0,297778.41700967,5036176.397004049,-73.589792,45.46548,2024
Méfait,2024-08-03,nuit,15.0,297642.09199549,5036185.30499815,-73.591536,45.465559,2024
Vol de véhicule à moteur,2024-07-25,jour,1.0,273655.002991802,5033819.52299857,-73.89813,45.443613,2024
Introduction,2024-11-01,nuit,1.0,274837.697994291,5032391.86399946,-73.882925,45.430819,2024
Vol dans / sur véhicule à moteur,2024-03-10,soir,1.0,278234.24499206693,5034729.62799512,-73.839643,45.451992,2024
Méfait,2024-05-21,nuit,1.0,277855.369002789,5033552.84199717,-73.844423,45.441388,2024
Vol de véhicule à moteur,2024-11-01,jour,1.0,278090.363007068,5033629.50099198,-73.841423,45.442087,2024
Vol de véhicule à moteur,2024-03-26,soir,1.0,278519.579999996,5034135.22699413,-73.835964,45.446654,2024
Vol dans / sur véhicule à moteur,2025-01-14,soir,1.0,278043.905990627,5034342.0000079,-73.842056,45.448497,2025
Méfait,2024-11-05,jour,1.0,278405.572997429,5034672.86799089,-73.83745,45.451488,2024
Vol de véhicule à moteur,2024-09-01,soir,1.0,276480.156006438,5031902.49999672,-73.861906,45.426483,2024
Introduction,2024-01-12,jour,1.0,274915.09400828,5031445.49999325,-73.881878,45.422306,2024
Vol de véhicule à moteur,2024-12-02,soir,1.0,277040.724005293,5035257.67600302,-73.854932,45.456697,2024
Vol de véhicule à moteur,2024-10-07,jour,1.0,274182.404994689,5033884.33000889,-73.891392,45.44422,2024
Introduction,2024-11-12,jour,1.0,275350.874991221,5031345.00000116,-73.876304,45.42142,2024
Introduction,2024-12-19,soir,1.0,276479.264007456,5034289.36500813,-73.862055,45.447961,2024
Méfait,2024-02-07,jour,27.0,293791.80199578893,5046443.95899957,-73.641004,45.55782,2024
Introduction,2024-07-03,nuit,8.0,291616.325,5032250.277,-73.668488,45.430062,2024
Vol dans / sur véhicule à moteur,2024-03-24,jour,3.0,277289.875,5038482.23,-73.851927,45.485722,2024
Vol de véhicule à moteur,2024-02-29,nuit,45.0,301922.341977858,5059197.60440911,-73.536935,45.672662,2024
Vols qualifiés,2024-01-23,jour,50.0,300435.507,5042101.584,-73.555866,45.518819,2024
Méfait,2024-03-18,soir,50.0,300435.507,5042101.584,-73.555866,45.518819,2024
Méfait,2025-01-28,jour,50.0,300435.507,5042101.584,-73.555866,45.518819,2025
Méfait,2025-01-20,soir,50.0,300435.507,5042101.584,-73.555866,45.518819,2025
Méfait,2024-05-10,jour,50.0,300435.507,5042101.584,-73.555866,45.518819,2024
Vols qualifiés,2024-05-08,jour,50.0,300435.507,5042101.584,-73.555866,45.518819,2024
Vols qualifiés,2024-12-23,nuit,50.0,300435.507,5042101.584,-73.555866,45.518819,2024
Méfait,2024-01-01,jour,50.0,300726.64190442493,5043716.83029222,-73.552153,45.533356,2024
Méfait,2024-01-24,jour,50.0,300726.64190442493,5043716.83029222,-73.552153,45.533356,2024
Méfait,2024-01-06,soir,50.0,300726.64190442493,5043716.83029222,-73.552153,45.533356,2024
Méfait,2024-11-05,jour,50.0,300726.64190442493,5043716.83029222,-73.552153,45.533356,2024
Méfait,2024-03-13,soir,50.0,300726.64190442493,5043716.83029222,-73.552153,45.533356,2024
Introduction,2024-02-27,jour,50.0,300726.64190442493,5043716.83029222,-73.552153,45.533356,2024
Introduction,2024-02-23,jour,50.0,300726.64190442493,5043716.83029222,-73.552153,45.533356,2024
Méfait,2024-03-24,soir,50.0,300726.64190442493,5043716.83029222,-73.552153,45.533356,2024
Méfait,2025-01-02,soir,50.0,300726.64190442493,5043716.83029222,-73.552153,45.533356,2025
Méfait,2025-01-27,soir,50.0,300528.142,5044621.755,-73.554702,45.541497,2025
Méfait,2024-08-20,soir,50.0,300528.142,5044621.755,-73.554702,45.541497,2024
Méfait,2024-11-09,jour,50.0,300528.142,5044621.755,-73.554702,45.541497,2024
Méfait,2024-09-09,jour,50.0,300784.987,5045213.113,-73.551418,45.54682,2024
Introduction,2024-03-03,nuit,50.0,300784.987,5045213.113,-73.551418,45.54682,2024
Méfait,2024-02-26,soir,50.0,300784.987,5045213.113,-73.551418,45.54682,2024
Méfait,2024-07-24,soir,50.0,300784.987,5045213.113,-73.551418,45.54682,2024
Méfait,2024-06-12,jour,50.0,300765.97,5045979.443,-73.551668,45.553716,2024
Méfait,2024-03-08,soir,50.0,300765.97,5045979.443,-73.551668,45.553716,2024
Méfait,2025-01-12,nuit,50.0,300765.97,5045979.443,-73.551668,45.553716,2025
Méfait,2024-12-11,soir,50.0,301105.138,5046734.407,-73.54733,45.560511,2024
Méfait,2024-09-23,jour,50.0,301105.138,5046734.407,-73.54733,45.560511,2024
Méfait,2024-02-01,nuit,50.0,302016.025,5050752.982,-73.535684,45.596676,2024
Méfait,2024-09-14,nuit,50.0,302016.025,5050752.982,-73.535684,45.596676,2024
Méfait,2024-11-24,jour,50.0,302016.025,5050752.982,-73.535684,45.596676,2024
Méfait,2024-05-14,nuit,50.0,302016.025,5050752.982,-73.535684,45.596676,2024
Méfait,2024-04-07,nuit,50.0,302016.025,5050752.982,-73.535684,45.596676,2024
Méfait,2024-04-03,soir,50.0,302016.025,5050752.982,-73.535684,45.596676,2024
Méfait,2024-05-17,jour,50.0,301709.885,5049888.052,-73.539603,45.588892,2024
Introduction,2024-10-12,nuit,39.0,294388.875010145,5051977.000005,-73.633474,45.607617,2024
Méfait,2024-01-15,jour,39.0,294329.063008079,5052051.17100026,-73.634242,45.608284,2024
Méfait,2024-08-21,soir,39.0,294721.022998661,5051534.36000899,-73.629206,45.603639,2024
Vol dans / sur véhicule à moteur,2024-10-09,jour,39.0,294814.302,5052939.782,-73.628039,45.616287,2024
Introduction,2024-02-14,jour,39.0,295152.203995977,5052631.78500786,-73.623701,45.61352,2024
Vols qualifiés,2024-06-11,jour,39.0,295434.781004747,5052250.00000378,-73.62007,45.610089,2024
Vol dans / sur véhicule à moteur,2024-05-27,nuit,39.0,295215.218989872,5052955.49999672,-73.622899,45.616434,2024
Méfait,2024-11-15,jour,39.0,295075.218999867,5052852.99999302,-73.624692,45.61551,2024
Vols qualifiés,2024-10-22,soir,39.0,295075.218999867,5052852.99999302,-73.624692,45.61551,2024
Méfait,2024-04-07,nuit,39.0,295075.218999867,5052852.99999302,-73.624692,45.61551,2024
Vol dans / sur véhicule à moteur,2024-11-15,soir,39.0,295331.280996146,5053036.49999938,-73.621413,45.617164,2024
Vol dans / sur véhicule à moteur,2024-07-01,jour,39.0,295331.280996146,5053036.49999938,-73.621413,45.617164,2024
Vol dans / sur véhicule à moteur,2024-08-10,jour,39.0,295386.999999616,5053079.00000315,-73.620699,45.617548,2024
Méfait,2024-04-27,jour,39.0,295386.999999616,5053079.00000315,-73.620699,45.617548,2024
Vols qualifiés,2024-09-22,nuit,39.0,295451.188002164,5053124.99999516,-73.619877,45.617962,2024
Introduction,2024-10-23,soir,39.0,295451.188002164,5053124.99999516,-73.619877,45.617962,2024
Introduction,2024-01-18,jour,39.0,295509.938002751,5053168.49999557,-73.619124,45.618355,2024
Introduction,2024-03-16,soir,39.0,295509.938002751,5053168.49999557,-73.619124,45.618355,2024
Introduction,2024-03-04,soir,39.0,295509.938002751,5053168.49999557,-73.619124,45.618355,2024
Introduction,2024-01-21,jour,39.0,295509.938002751,5053168.49999557,-73.619124,45.618355,2024
Introduction,2024-07-13,jour,44.0,299107.27499964694,5047222.98399464,-73.572927,45.564894,2024
Introduction,2024-08-12,soir,44.0,299146.775002412,5047285.18299334,-73.572422,45.565454,2024
Vol dans / sur véhicule à moteur,2024-07-24,jour,35.0,296657.588006133,5043345.22499433,-73.604245,45.529976,2024
Introduction,2024-12-11,soir,35.0,296728.134007766,5043458.04999632,-73.603343,45.530992,2024
Introduction,2024-10-20,jour,35.0,297061.911008352,5043974.324004649,-73.599078,45.535642,2024
Introduction,2024-11-19,nuit,35.0,297116.65299017,5044059.196995609,-73.598378,45.536406,2024
Introduction,2024-08-27,jour,35.0,297116.65299017,5044059.196995609,-73.598378,45.536406,2024
Vol de véhicule à moteur,2024-10-04,soir,35.0,297170.030003613,5044145.2710057,-73.597696,45.537181,2024
Vols qualifiés,2024-09-28,jour,35.0,297269.069,5044288.756,-73.59643,45.538473,2024
Vols qualifiés,2024-05-11,soir,35.0,297323.194990316,5044366.98600751,-73.595739,45.539178,2024
Méfait,2024-11-18,jour,44.0,299408.775989609,5047717.58200868,-73.56907,45.569347,2024
Méfait,2024-11-23,jour,44.0,299408.775989609,5047717.58200868,-73.56907,45.569347,2024
Méfait,2024-10-09,jour,44.0,299498.876991022,5047860.0829964,-73.567917,45.57063,2024
Méfait,2024-12-08,nuit,44.0,299498.876991022,5047860.0829964,-73.567917,45.57063,2024
Vol de véhicule à moteur,2024-12-07,soir,44.0,299498.876991022,5047860.0829964,-73.567917,45.57063,2024
Vol dans / sur véhicule à moteur,2024-09-13,soir,44.0,299580.37799975,5047993.58300588,-73.566875,45.571832,2024
Méfait,2024-03-05,soir,44.0,297961.085998056,5045354.59200866,-73.587584,45.548071,2024
Vol de véhicule à moteur,2024-05-31,jour,44.0,298147.084002047,5045657.09300842,-73.585206,45.550795,2024
Vol dans / sur véhicule à moteur,2024-07-30,soir,44.0,298168.283009077,5045692.09300074,-73.584935,45.55111,2024
Introduction,2024-01-04,soir,38.0,298379.31000324,5041955.07599083,-73.582184,45.517485,2024
Vol de véhicule à moteur,2024-02-16,soir,38.0,298869.111999754,5041724.57500566,-73.575912,45.515415,2024
Vol dans / sur véhicule à moteur,2024-05-25,jour,38.0,298869.111999754,5041724.57500566,-73.575912,45.515415,2024
Vol de véhicule à moteur,2024-07-01,nuit,38.0,298956.110005763,5041880.07699484,-73.5748,45.516815,2024
Vol de véhicule à moteur,2024-06-06,jour,38.0,298956.110005763,5041880.07699484,-73.5748,45.516815,2024
Vol de véhicule à moteur,2024-09-17,jour,38.0,299021.580010498,5041981.15399834,-73.573963,45.517725,2024
Méfait,2024-06-12,soir,38.0,299056.2250024731,5042036.05499826,-73.57352,45.51822,2024
Vol de véhicule à moteur,2024-08-11,jour,38.0,299087.941007396,5042087.23399221,-73.573115,45.518681,2024
Vol de véhicule à moteur,2025-01-05,jour,38.0,299087.941007396,5042087.23399221,-73.573115,45.518681,2025
Vol de véhicule à moteur,2024-09-19,nuit,38.0,299128.6069925,5042150.07999255,-73.572595,45.519246,2024
Vol dans / sur véhicule à moteur,2024-09-18,jour,20.0,299573.474990144,5040370.44799486,-73.566882,45.503236,2024
Vol dans / sur véhicule à moteur,2024-06-28,jour,12.0,298591.168994244,5038878.65999401,-73.579433,45.489804,2024
Vol dans / sur véhicule à moteur,2024-09-25,jour,12.0,298591.168994244,5038878.65999401,-73.579433,45.489804,2024
Méfait,2024-09-13,jour,12.0,298591.168994244,5038878.65999401,-73.579433,45.489804,2024
Vol dans / sur véhicule à moteur,2024-10-25,jour,44.0,299965.982990283,5048002.97200173,-73.561934,45.571919,2024
Vol de véhicule à moteur,2024-05-24,jour,27.0,292356.653008656,5045336.78599549,-73.659358,45.547833,2024
